shortName,BugID,Severity,Priority,Status,Assignee,Reporter,Product,Category,Component,Keywords,Build,Regression,Summary,link
2397521,2397521,serious,P1,new,renz,beiw,VDI,Linux Agent,Collaboration,,14304012,---,[Remote App | Beta] The window for Remote app 'gedit' is larger than it needs,https://buildweb.eng.vmware.com/ob/2397521/
2397526,2397526,serious,P1,new,yanchaozhang,yanchaozhang,VDI,Documentation,VDI Knowledge Base,triaged,14291271,---,[Remote App | Beta] can not launch remote apps and remote desktops with the same user at the same time,https://buildweb.eng.vmware.com/ob/2397526/
2397546,2397546,serious,P1,closed,renz,yanchaozhang,VDI,Linux Agent,Core-Agent,triaged,14304011,---,"[Remote App | Beta] app xml parse error due to ""Premature end of file""",https://buildweb.eng.vmware.com/ob/2397546/
2397572,2397572,serious,P1,closed,renz,beiw,VDI,Linux Agent,Collaboration,triaged,14304012,---,[Remote App | Beta] Save First not occur when closing the remoted app 'gedit' via 'Close' in context menu,https://buildweb.eng.vmware.com/ob/2397572/
2397619,2397619,serious,P1,new,beiw,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] No response for Windows Key + the LEFT ARROW,https://buildweb.eng.vmware.com/ob/2397619/
2397645,2397645,serious,P1,closed,zhiyuanw,shuhuawang,VDI,Remote Client,lx client,,14317609,Yes,"[GTK3 upgrade]""Log in anonymously using Unauthenticated Access‰ÛÏ should be greyed when --unauthenticatedAccessEnabled=TRUE via CLI",https://buildweb.eng.vmware.com/ob/2397645/
2397650,2397650,serious,P2,new,renz,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] No response for menu item 'Move' in Window Context Menu,https://buildweb.eng.vmware.com/ob/2397650/
2397659,2397659,serious,P1,closed,beiw,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] The mouse cursor don't change when quit moving remoted app's window via keyboard,https://buildweb.eng.vmware.com/ob/2397659/
2397925,2397925,serious,P1,closed,clayton,clayton,VDI,Blast Integration,Win Client,,,---,VDPOverlayHost_Flush called from application thread,https://buildweb.eng.vmware.com/ob/2397925/
2397938,2397938,serious,P1,closed,clayton,clayton,VDI,Blast Integration,Win Client,,,---,Overlay FPS indicator not updated unless the image is updated,https://buildweb.eng.vmware.com/ob/2397938/
2397985,2397985,minor,P1,closed,jwalton,bhatial,VDI,Documentation,View Admin Guide/Admin UI Help,pending-code-review,,---,Select parts of the characters in the extension address bar and type something does not work,https://buildweb.eng.vmware.com/ob/2397985/
2397987,2397987,serious,P1,closed,dcheah,chironaka,VDI,Blast Protocol,Display,,14244166,---,[Azure] Corrupted screen when session stealing from one to two displays.,https://buildweb.eng.vmware.com/ob/2397987/
2397999,2397999,critical,P1,resolved,jwalton,bhatial,VDI,Documentation,VDI Release Notes,,,---,HTML5 Multimedia Redirection feature's UI option to install the feature is removed from the Agent installer,https://buildweb.eng.vmware.com/ob/2397999/
2398050,2398050,serious,P1,resolved,nirmitd,nirmitd,VDI,Multimedia,Browser Redirection,,,---,Exception popup in obj build,https://buildweb.eng.vmware.com/ob/2398050/
2398066,2398066,minor,P2,resolved,mhampton,wsong,VDI,Documentation,VDI Knowledge Base,,,---,How to remove black border when there is window object on top of Microsoft Teams video,https://buildweb.eng.vmware.com/ob/2398066/
2398096,2398096,serious,P1,new,renz,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] Wrong response for menu item 'Maximize' in Window Context Menu of secondary monitor,https://buildweb.eng.vmware.com/ob/2398096/
2398101,2398101,serious,P1,closed,binb,shuhuawang,VDI,Remote Client,lx client,,14317609,Yes,[GTK3 upgrade] linux client UI displays abnormally on redhat,https://buildweb.eng.vmware.com/ob/2398101/
2398119,2398119,serious,P1,new,smangui,manmany,VDI,RTAV,Win Agent,,14320054,---,[Win10 WVD] Sometimes cannot open VmwAmcap.exe in Win10 WVD desktop,https://buildweb.eng.vmware.com/ob/2398119/
2398120,2398120,critical,P1,closed,alanh,ljack,VDI,Blast Integration,Mac Client,,14326196,Yes,[New Client] Sometimes RMKS didn't quit after disconnect or logoff agent desktop,https://buildweb.eng.vmware.com/ob/2398120/
2398121,2398121,serious,P1,new,smangui,manmany,VDI,Thirdparty,Microsoft,,14320054,---,Cannot detect camera device for Skype.exe in Win10 WVD desktop,https://buildweb.eng.vmware.com/ob/2398121/
2398123,2398123,serious,P2,closed,mhampton,yanx,VDI,Documentation,VDI Knowledge Base,,,---,[HTML Access]Authentication can't be canceled when reset password is locked on idle  lock auth page,https://buildweb.eng.vmware.com/ob/2398123/
2398161,2398161,serious,P1,closed,beiw,yanchaozhang,VDI,Linux Agent,Core-Agent,,14320544,---,[Remote App | Beta] remote apps takes ages to refresh,https://buildweb.eng.vmware.com/ob/2398161/
2398199,2398199,serious,P1,closed,alanh,ltim,VDI,Blast Integration,Mac Client,,14326196,Unknown,[New Client] Low performance when drag and move the remote app from maximized window.,https://buildweb.eng.vmware.com/ob/2398199/
2398224,2398224,serious,P1,closed,alanh,ltim,VDI,Blast Integration,Mac Client,,14326196,Unknown,"[New Client] In macOS Mission Control view, the covered remote app's thumbnail is replaced by part of another overlapped app.",https://buildweb.eng.vmware.com/ob/2398224/
2398249,2398249,critical,P1,closed,alanh,qinz,VDI,Blast Integration,Mac Client,,,---,[New Client]vmware-remotemks crashed in CI tesing,https://buildweb.eng.vmware.com/ob/2398249/
2398325,2398325,serious,P1,closed,shuhuawang,shuhuawang,VDI,Remote Client,android client,,,---,update latest android release build to use offical Apteligent ID,https://buildweb.eng.vmware.com/ob/2398325/
2398328,2398328,serious,P1,closed,alanh,ljack,VDI,Blast Integration,Mac Client,,14326196,Yes,"[New Client] [Collab] When move window or resize window inside agent, two cursors will show in the other session",https://buildweb.eng.vmware.com/ob/2398328/
2398375,2398375,minor,P1,closed,ksong,songyu,VDI,Linux Agent,Core-Agent,,14320128,---,[LinuxVDI][beta]redhat7.6 Unsupported message type received:LockAcknowledgeRequest,https://buildweb.eng.vmware.com/ob/2398375/
2398382,2398382,critical,P1,closed,yyun,ltim,VDI,Blast Integration,Mac Client,,14326196,Unknown,[New Client] RDP certificate error warning and login dialogs overlapping issue.,https://buildweb.eng.vmware.com/ob/2398382/
2398394,2398394,critical,P1,closed,alanh,ljack,VDI,Blast Integration,Mac Client,,14326196,Yes,[New Client] Agent screen freeze and Client no response after playing video for about 2 hours,https://buildweb.eng.vmware.com/ob/2398394/
2398396,2398396,serious,P1,closed,smangui,hyan,VDI,Printer  Redirection,VMW - Win Client,CART-Sys-Stress,14323405,Unknown,[Brwon][RDSH] Restarting RDSH produce remaining printers which make Agent installing fail,https://buildweb.eng.vmware.com/ob/2398396/
2398451,2398451,serious,P1,closed,beiw,beiw,VDI,Linux Agent,Core-Agent,,14304012,---,[Remote App | Beta] There is no 'Restore' in remote app's titlebar context,https://buildweb.eng.vmware.com/ob/2398451/
2398475,2398475,minor,P2,new,rahulp,yuez,VDI,Documentation,VDI Knowledge Base,,14309223,---,[HTML Access] can't enter multimon mode on HTML Access when using 4K monitors with 150% DPI,https://buildweb.eng.vmware.com/ob/2398475/
2398476,2398476,critical,P1,new,smangui,manmany,VDI,RTAV,Win Agent,,14320054,---,[Win10 WVD] Audio-in does not work well in Win10 WVD desktop session,https://buildweb.eng.vmware.com/ob/2398476/
2398519,2398519,critical,P0,closed,alanh,hyan,VDI,Blast Integration,Win Client,"CART-AIR-Automation, CART-Sys-Stress",14326179,Yes,[RDSH] USB redirection doesn't work under PCoIP,https://buildweb.eng.vmware.com/ob/2398519/
2398697,2398697,serious,P1,closed,zzhou,alanh,VDI,RMKS,Mac,,,---,"Error: pid (xxx)/euid(xxx) is calling TIS/TSM in non-main thread environment, ERROR : This is NOT allowed. Please call TIS/TSM in main thread!!!",https://buildweb.eng.vmware.com/ob/2398697/
2398745,2398745,serious,P1,closed,haishanw,wsong,VDI,Microsoft Teams,Client,,14297720,---,"When trying to configure Teams voice mail, Desktop and RemoteMKS will hang consistently",https://buildweb.eng.vmware.com/ob/2398745/
2398888,2398888,serious,P1,closed,clayton,wsong,VDI,RMKS,win,,14332090,---,RemoteMKS crash on client when open Teams Preview under Setting Device,https://buildweb.eng.vmware.com/ob/2398888/
2398951,2398951,serious,P1,closed,weiy,hyan,VDI,Seamless Windows,Agent,CART-Sys-Stress,14323405,---,[RDSH] Several VMwareView-RdeServer-*.dmp files were generated when logon-logoff testing [d:\build\ob\bora-13982886\cayman_libsigcpp2\libsigcpp2\src\sigc++\functors\slot_base.cc @ 211],https://buildweb.eng.vmware.com/ob/2398951/
2398954,2398954,critical,P1,closed,alanh,yul,VDI,Blast Integration,Mac Client,CART-AIR-Automation,14326196,Yes,[Mac USB]Mac client stuck on establishing USB connection for PCoIP session,https://buildweb.eng.vmware.com/ob/2398954/
2398966,2398966,serious,P2,closed,renz,yanchaozhang,VDI,Linux Agent,User Experience,,14329978,---,[Remote App | Beta] drag & drop apps does not always on top of others while moving,https://buildweb.eng.vmware.com/ob/2398966/
2398980,2398980,critical,P1,closed,alanh,zlin,VDI,Blast Integration,Win Client,PAfeature-BJauto,14332081,---,vmware-remotemks crashed in session stealing and re-connection stress test,https://buildweb.eng.vmware.com/ob/2398980/
2398985,2398985,serious,P1,closed,zhiyuanw,zhangh,VDI,Seamless Windows,Linux Client,,14337935,Yes,"White background show when client ""Apply"" button for monitor settings with app session existing.",https://buildweb.eng.vmware.com/ob/2398985/
2398989,2398989,serious,P2,closed,renz,beiw,VDI,Linux Agent,Core-Agent,,14304012,---,[Remote App | Beta] Windows is closed directly after being changed and then 'Close' is selected in task bar's context menu,https://buildweb.eng.vmware.com/ob/2398989/
2399000,2399000,serious,P1,closed,hbai,ljack,VDI,Blast Integration,Win Client,,14337918,---,[New Client] Caps Lock and Num Lock sync doesn't work for seamless window,https://buildweb.eng.vmware.com/ob/2399000/
2399031,2399031,minor,P1,closed,renz,beiw,VDI,Linux Agent,Core-Agent,,14304012,---,[Remote App | Beta] libreoffice can't be lauched as linux agent remote application,https://buildweb.eng.vmware.com/ob/2399031/
2399034,2399034,serious,P1,closed,alanh,ljack,VDI,Blast Integration,Mac Client,,14337936,---,"[New Client] After launching agent desktop with multi-monitor, client became no response and then rmks crash",https://buildweb.eng.vmware.com/ob/2399034/
2399050,2399050,critical,P1,closed,alanh,txiong,VDI,Blast Integration,Win Client,CART-Sys-Stress,14326179,Yes,RMKS dump during PCoIP connection testing,https://buildweb.eng.vmware.com/ob/2399050/
2399053,2399053,minor,P1,new,beiw,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] The maximized window size of the remoted application doesn't change after modify the client taskbar,https://buildweb.eng.vmware.com/ob/2399053/
2399059,2399059,minor,P2,closed,lisali,wumi,VDI,Remote Client,win10 client,CART-AIR-Exploratory,14264310,No,UWP client prompts the wrong information with vasco Radius Authentication,https://buildweb.eng.vmware.com/ob/2399059/
2399072,2399072,minor,P2,closed,beiw,beiw,VDI,Linux Agent,Core-Agent,,14304012,---,[Remote App | Beta] There is no tooltip for the 'Close' button on the remote app's windows,https://buildweb.eng.vmware.com/ob/2399072/
2399100,2399100,serious,P2,closed,yuez,tzhao,VDI,Remote Client,chrome client,,14330028,No,[chrome client][CDR]Long folder name can't redirect to agent successfully,https://buildweb.eng.vmware.com/ob/2399100/
2399129,2399129,minor,P2,new,beiw,beiw,VDI,Linux Agent,Core-Agent,triaged,14304012,---,[Remote App | Beta] Cannot type Chinese in remoted application on Linux Agent,https://buildweb.eng.vmware.com/ob/2399129/
2399131,2399131,serious,P1,closed,alanh,zhoujing,VDI,Blast Integration,Win Client,,14337918,---,[New Client] Connection ended when display layout is 'Window - Large' on Win 7 client,https://buildweb.eng.vmware.com/ob/2399131/
2399138,2399138,critical,P1,closed,zji,llv,VDI,RMKS,linux,,14326205,---,[Linux Client] Client menu items are displayed in another monitor when clicking menubar on Linux client with multi-monitors,https://buildweb.eng.vmware.com/ob/2399138/
2399143,2399143,serious,P1,closed,alanh,myuan,VDI,Blast Integration,Win Client,,14337918,---,[New Client] Mouse pointer doesn't jump to the center of guest window when launch a VDI,https://buildweb.eng.vmware.com/ob/2399143/
2399173,2399173,critical,P1,closed,appblast-guru,myuan,VDI,Blast Integration,Win Client,,14337918,---,"[New Client] Guest doesn't grab mouse when I press normal key event, if the mouse pointer does not in the guest window",https://buildweb.eng.vmware.com/ob/2399173/
2399200,2399200,serious,P1,closed,lewang,yyu1,VDI,Seamless Windows,Agent,,,---,[VM hosted App][UWP]Right click on the UWP App on the titilebar will not trigger the Context menu,https://buildweb.eng.vmware.com/ob/2399200/
2399204,2399204,serious,P1,new,zhanghui,lkong,VDI,Printer  Redirection,VMW - Win Client,,14301042,---,"[Brown]Copies incorrect in local preference dialog when printing directly with option ""With opening preference dialog""",https://buildweb.eng.vmware.com/ob/2399204/
2399205,2399205,serious,P1,closed,hangl,leviz,VDI,Linux Agent,Core-Agent,"linuxvdi-multiple-session, triaged",14338988,---,[AT][Multiple Session][Stress Test] Gdm crash and could not be launched automatically,https://buildweb.eng.vmware.com/ob/2399205/
2399218,2399218,serious,P1,closed,gsi,jizhid,VDI,USB Redirection,Win Agent,"CART-Sys-Stress, HorizonRDSH",14326608,Unknown,One wsnm dump file 'wsnm-2312.dmp' was generated when doing session disconnection-reconnection by Blast+UAG,https://buildweb.eng.vmware.com/ob/2399218/
2399227,2399227,serious,P1,closed,yilinw,yuez,VDI,Remote Client,web client,,14309223,Unknown,"[HTML Access] RDSH 2016 Desktop will be consistent disconnected right after after launch it, so not usable on some device",https://buildweb.eng.vmware.com/ob/2399227/
2399247,2399247,minor,P1,new,qan,lkong,VDI,Printer  Redirection,VMW - Win Client,,14301042,---,[Brown] paper size option is empty for Brother QL-720NW printer when opening UPD UI dialog from notepad,https://buildweb.eng.vmware.com/ob/2399247/
2399301,2399301,serious,P1,closed,wyattx,huanguoz,VDI,Remote Client,wincdk client,CART-AIR-Automation,14332081,---,Resumption dialog didn't pop up when idle session time out for PCoIP protocol (RMKS crashed),https://buildweb.eng.vmware.com/ob/2399301/
2399335,2399335,critical,P1,closed,clayton,clayton,VDI,Blast Integration,Win Client,,,---,VDPOVerlayHost doesn't upload the entire image to surface,https://buildweb.eng.vmware.com/ob/2399335/
2399377,2399377,serious,P1,closed,blast-networking-sensei,gpuja,VDI,Blast Networking,vVC (VMware Virtual Channels),"erqe2verify, hze_scale_710",14314866,Yes,[Scale + RDSH + BLAST] ]  svchost core dumped during logon/logoff test.,https://buildweb.eng.vmware.com/ob/2399377/
2399598,2399598,serious,P1,new,katiyara,kli,VDI,Skype For Business Redirection,SFB Windows Client,,,---,[VMW-1384] v6 mac meet now self preview has green artifacts,https://buildweb.eng.vmware.com/ob/2399598/
2399661,2399661,serious,P1,closed,tatrey,ltim,VDI,Blast Integration,Mac Client,,14346492,Yes,[New Client] ALT + TAB shortcut cannot switch to 3rd app's window.,https://buildweb.eng.vmware.com/ob/2399661/
2399666,2399666,serious,P1,new,ruir,ruir,VDI,Remote Client,android client,,,---,Ctrl_Page position will fall a distance after exiting full screen mode,https://buildweb.eng.vmware.com/ob/2399666/
2399670,2399670,serious,P1,new,yyu1,yyu1,VDI,Seamless Windows,Agent,,,No,[VM Hosted App][UWP]alt+space will not trigger the system menu of UWP App,https://buildweb.eng.vmware.com/ob/2399670/
2399702,2399702,serious,P1,closed,dcheah,zhoujing,VDI,Blast Protocol,Display,PhysicalPCWin10RS4,14320054,---,[Physical Agent] Black blocks shows on no video playing area with NVIDIA display adapter,https://buildweb.eng.vmware.com/ob/2399702/
2399724,2399724,serious,P1,closed,appblast-guru,ghoshamit,VDI,Blast Protocol,Other,"mustfix, view-perf-found",14317463,Yes,[Blast] View 7.10 consuming more bandwidth as compared to 7.9,https://buildweb.eng.vmware.com/ob/2399724/
